id,name,artist,valence,energy,danceability,tempo,genres,duration (ms),explicit,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,mood
023H4I7HJnxRqsc9cqeFKV,I Got U,Duke Dumont,0.463,0.761,0.636,120.837,"['edm', 'house', 'pop dance', 'progressive house', 'uk dance']",285596,False,9,-7.752,0,0.035,0.00377,0.00784,0.0851,Happy
6f5ExP43esnvdKPddwKXJH,Better Days (NEIKED x Mae Muller x Polo G),NEIKED,0.699,0.671,0.717,110.054,['scandipop'],160657,False,0,-5.077,0,0.0337,0.0018,2.54e-06,0.0921,Happy
7dk9EBvTbbKBbFxjCAJpwK,Hear Me Say,Jonas Blue,0.631,0.836,0.697,121.977,"['pop', 'pop dance', 'tropical house', 'uk dance']",190772,False,5,-5.005,1,0.0437,0.133,4.46e-06,0.0754,Happy
1WCEAGGRD066z2Q89ObXTq,Crazy What Love Can Do,David Guetta,0.464,0.713,0.601,122.872,"['big room', 'dance pop', 'edm', 'pop', 'pop dance']",169756,False,4,-3.758,0,0.0449,0.0282,0.0,0.158,Happy
5MxKAr6Ui5hQ9TtjdnlmrR,Anywhere With You,AFROJACK,0.531,0.743,0.596,125.883,"['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",158807,False,6,-4.149,1,0.0302,0.0696,2.37e-06,0.202,Happy
1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,Imagine Dragons,0.555,0.783,0.728,77.011,"['modern rock', 'pop', 'rock']",173381,False,11,-4.424,0,0.266,0.237,0.0,0.434,Happy
6PQ88X9TkUIAUIZJHW2upE,Bad Habits,Ed Sheeran,0.591,0.897,0.808,126.026,"['pop', 'singer-songwriter pop', 'uk pop']",231041,False,11,-3.712,0,0.0348,0.0469,3.14e-05,0.364,Happy
477daPpd3DnneaHhvjM35l,Are You With Me - Radio Edit,Lost Frequencies,0.412,0.574,0.776,121.03,"['belgian edm', 'edm', 'pop dance', 'tropical house']",138843,False,5,-9.882,0,0.0317,0.466,7.83e-05,0.131,Happy
0aHOXu219Z4MqEKwiKsddl,Show Me Love,Robin Schulz,0.316,0.65,0.53,123.972,"['deep euro house', 'deep house', 'edm', 'german dance', 'pop dance', 'tropical house']",255960,False,11,-6.251,0,0.03,0.0461,0.0,0.0974,Happy
2UbVnbE5FH6008mAm6Mmgw,Run,OneRepublic,0.673,0.72,0.682,117.003,"['piano rock', 'pop']",169011,False,11,-8.173,0,0.0381,0.326,0.0,0.148,Happy
6SP8ZuGGemr9yTHkC6M2al,Crazy,Lauren Spencer Smith,0.274,0.445,0.566,86.21,"['alt z', 'gen z singer-songwriter', 'singer-songwriter pop']",236635,False,8,-5.048,1,0.0265,0.779,0.0,0.104,Happy
7z5G2LOdV8okZn4yWg3q5g,Night Away (Dance) (feat. Tion Wayne),A1 x J1,0.835,0.552,0.706,142.037,"['chill drill', 'melodic drill', 'r&drill']",175775,True,5,-9.479,0,0.0833,0.235,0.0,0.144,Happy
59VDjcpB2I8psQasslQpdK,Don't Leave Me Now,Lost Frequencies,0.717,0.752,0.671,124.998,"['belgian edm', 'edm', 'pop dance', 'tropical house']",195080,False,6,-6.806,0,0.0304,0.0258,0.0,0.112,Happy
5vqkbdqGgSYpLWSsOiXkrj,Somewhere Over the Rainbow / What a Wonderful World,Robin Schulz,0.324,0.6,0.665,109.745,"['deep euro house', 'deep house', 'edm', 'german dance', 'pop dance', 'tropical house']",209148,False,0,-8.268,1,0.0673,0.298,2.17e-05,0.0847,Happy
4qtdkdTY1t3RmlmSbWykzR,Stay the Night,Sigala,0.415,0.936,0.636,124.034,"['dance pop', 'edm', 'pop dance', 'uk dance']",171955,False,7,-2.65,0,0.0729,0.177,0.0,0.0879,Happy
5SFXOMJJ334Wn2PwBHeRZN,Girls Like Us,Zoe Wees,0.171,0.648,0.444,125.706,['german pop'],189000,False,1,-4.955,1,0.0476,0.288,0.0,0.059,Happy
4iJyoBOLtHqaGxP12qzhQI,Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,0.464,0.696,0.677,90.03,"['canadian pop', 'pop']",198082,True,0,-6.181,1,0.119,0.321,0.0,0.42,Happy
6Skh3CBum0pZw9TOr7FQnX,Safe With Me (with Audrey Mika),Gryffin,0.507,0.757,0.497,169.902,"['edm', 'pop dance']",205165,False,11,-4.189,1,0.127,0.0449,0.0,0.119,Happy
1kPpge9JDLpcj15qgrPbYX,Good Time,Owl City,0.682,0.872,0.56,126.05,"['indietronica', 'pop']",205933,False,3,-4.269,1,0.14,0.0239,6.98e-06,0.371,Happy
4fouWK6XVHhzl78KzQ1UjL,abcdefu,GAYLE,0.415,0.54,0.695,121.932,"['alt z', 'modern alternative pop']",168602,True,4,-5.692,1,0.0493,0.299,0.0,0.367,Happy
0nrRP2bk19rLc0orkWPQk2,Wake Me Up,Avicii,0.643,0.783,0.532,124.08,"['dance pop', 'edm', 'pop', 'pop dance']",247427,False,2,-5.697,1,0.0523,0.0038,0.0012,0.161,Happy
4lhqb6JvbHId48OUJGwymk,Hey Brother,Avicii,0.458,0.78,0.545,125.014,"['dance pop', 'edm', 'pop', 'pop dance']",255093,False,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,Happy
07rDOk6qeP4CpqlkJmUo5x,Tissues,Teddy Failure,0.643,0.564,0.722,152.064,[],153492,False,4,-5.763,1,0.112,0.636,2.47e-06,0.331,Happy
11MhisqewmtL3qGXsiUMQB,Mystery,Lost Coconut,0.15,0.635,0.624,120.014,['chill house'],166000,False,8,-9.584,1,0.0356,0.198,0.554,0.0816,Happy
4VEEDnEFLI9dUy5QA51rom,fools (can't help falling in love) (feat. Sody),Foster,0.361,0.604,0.706,82.03,"['sad lo-fi', 'sad rap']",165029,True,2,-6.932,1,0.303,0.418,0.0,0.242,Happy
0ct6r3EGTcMLPtrXHDvVjc,The Nights,Avicii,0.654,0.835,0.527,125.983,"['dance pop', 'edm', 'pop', 'pop dance']",176658,False,6,-5.298,1,0.0433,0.0166,0.0,0.249,Happy
5f1joOtoMeyppIcJGZQvqJ,Be Like That - feat. Swae Lee & Khalid,Kane Brown,0.322,0.626,0.727,86.97,"['black americana', 'contemporary country', 'country', 'country road']",191406,False,7,-8.415,1,0.0726,0.0469,2.58e-05,0.126,Happy
6Q3K9gVUZRMZqZKrXovbM2,I'll Wait,Kygo,0.351,0.651,0.611,122.983,"['edm', 'pop', 'pop dance', 'tropical house']",215361,False,1,-6.973,1,0.0589,0.144,1.7e-05,0.105,Happy
7vFoFDWqTX0mHzLfrF1Cfy,Cheerleader (Felix Jaehn Remix) - Radio Edit,OMI,0.603,0.685,0.782,118.02,['reggae fusion'],180566,False,4,-6.237,1,0.0309,0.166,1.18e-05,0.16,Happy
00ETaeHUQ6lops3oWU1Wrt,Hot Stuff,Kygo,0.429,0.773,0.681,119.961,"['edm', 'pop', 'pop dance', 'tropical house']",199008,False,5,-5.749,1,0.148,0.019,1.28e-06,0.11,Happy
4UuGBDjt8gLXsANZqZxMBz,Love You Better,John De Sohn,0.786,0.786,0.733,102.999,"['deep pop edm', 'pop dance', 'swedish tropical house']",170893,False,11,-7.494,1,0.0422,0.0931,0.0013,0.1,Happy
5Gj1wG8b12VQdEd3hUuSwo,Freedom,Kygo,0.39,0.635,0.715,112.887,"['edm', 'pop', 'pop dance', 'tropical house']",198635,False,7,-6.591,1,0.0791,0.127,0.0,0.0862,Happy
4p4EJiDJtvf9MFFk6zEQad,One to Make Her Happy,Pulsedriver,0.455,0.627,0.795,124.009,"['bubble trance', 'eurodance', 'german dance', 'hands up']",162000,False,0,-5.652,1,0.0403,0.00284,0.0,0.196,Happy
0EQOvQPg4XXBtGImePb2oD,Reality,Lost Frequencies,0.527,0.639,0.731,122.08,"['belgian edm', 'edm', 'pop dance', 'tropical house']",158474,False,9,-6.597,1,0.0359,0.0206,1.29e-05,0.0789,Happy
2LZwKxTPZLBCYjUhlogMZl,Catch & Release - Deepend Remix,Matt Simons,0.107,0.536,0.835,104.989,['neo-singer-songwriter'],195173,False,1,-8.645,0,0.0478,0.555,0.000386,0.111,Happy
0Npijoc6ZcUe1devUugKvI,Dive,Hot Shade,0.409,0.787,0.654,123.978,[],164490,False,4,-4.999,1,0.0502,0.00515,0.0,0.144,Happy
5nujrmhLynf4yMoMtj8AQF,Levitating (feat. DaBaby),Dua Lipa,0.915,0.825,0.702,102.977,"['dance pop', 'pop', 'uk pop']",203064,False,6,-3.787,0,0.0601,0.00883,0.0,0.0674,Happy
1AVtceapuF36oZqI9gzp0o,Don't Start Now,Dua Lipa,0.679,0.793,0.793,123.95,"['dance pop', 'pop', 'uk pop']",183290,False,11,-4.521,0,0.083,0.0123,0.0,0.0951,Happy
0uTFjOzKhhXkYcC3r3lWeZ,Dancing On Dangerous,Imanbek,0.702,0.864,0.658,105.053,"['electro house', 'pop dance', 'slap house']",123429,False,1,-2.698,0,0.0496,0.206,2.86e-06,0.119,Happy
7HXBG0W8gFJwHUh5mVF9tf,Rise,Lost Frequencies,0.461,0.612,0.689,122.076,"['belgian edm', 'edm', 'pop dance', 'tropical house']",193018,False,6,-6.014,1,0.0387,0.228,7.77e-06,0.368,Happy
3eR23VReFzcdmS7TYCrhCe,It Ain't Me (with Selena Gomez),Kygo,0.515,0.533,0.64,99.968,"['edm', 'pop', 'pop dance', 'tropical house']",220781,False,0,-6.596,1,0.0706,0.119,0.0,0.0864,Happy
4ut5G4rgB1ClpMTMfjoIuy,High On Life (feat. Bonn),Martin Garrix,0.368,0.486,0.414,128.038,"['dutch edm', 'edm', 'pop', 'pop dance', 'progressive house']",230762,False,6,-6.431,0,0.0311,0.0129,0.0,0.111,Happy
73h4oe03sZy8bXfQLfnqMv,Who's Laughing Now,Ava Max,0.505,0.641,0.648,184.021,['pop'],180348,False,7,-5.521,1,0.0389,0.00565,3.63e-06,0.109,Happy
59qrUpoplZxbIZxk6X0Bm3,Take You Dancing,Jason Derulo,0.753,0.711,0.789,112.985,"['dance pop', 'pop']",190306,False,2,-4.248,1,0.041,0.0332,0.0,0.0876,Happy
73h6Ma5QhBFrshEN2CTevS,Someday,Kygo,0.327,0.686,0.612,122.115,"['edm', 'pop', 'pop dance', 'tropical house']",223716,False,7,-6.838,1,0.12,0.174,0.0,0.141,Happy
6hHZNKWzcZ1wSf0NnagKba,Walk Away (feat. Kaptan),LVNDSCAPE,0.343,0.778,0.677,97.97,"['deep tropical house', 'pop dance', 'pop edm']",185613,False,6,-5.19,0,0.0291,0.265,0.0,0.247,Happy
2u6Jm2klS4yvAlbSHlxUwI,Alane,Robin Schulz,0.662,0.799,0.581,124.002,"['deep euro house', 'deep house', 'edm', 'german dance', 'pop dance', 'tropical house']",175016,False,3,-6.66,1,0.164,0.0419,9.43e-06,0.11,Happy
3ZFTkvIE7kyPt6Nu3PEa7V,Hips Don't Lie (feat. Wyclef Jean),Shakira,0.758,0.824,0.778,100.024,"['colombian pop', 'dance pop', 'latin pop', 'pop']",218093,False,10,-5.892,0,0.0707,0.284,0.0,0.405,Happy
1kKYjjfNYxE0YYgLa7vgVY,Higher Love,Kygo,0.404,0.678,0.693,103.952,"['edm', 'pop', 'pop dance', 'tropical house']",228267,False,8,-7.159,1,0.0324,0.0151,5.71e-06,0.101,Happy
0vrmHPfoBadXVr2n0m1aqZ,Heaven,Avicii,0.516,0.873,0.592,122.011,"['dance pop', 'edm', 'pop', 'pop dance']",277262,False,9,-5.65,1,0.0275,0.0715,0.00982,0.142,Happy
21te7Pz3VowOuFho1nfdR0,Letters,Lucas & Steve,0.575,0.771,0.634,121.984,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",191000,False,7,-7.727,1,0.0394,0.00855,0.0,0.29,Happy
1FP9s72rDYty6mfoOEYKnE,All We Got (feat. KIDDO),Robin Schulz,0.64,0.76,0.504,183.933,"['deep euro house', 'deep house', 'edm', 'german dance', 'pop dance', 'tropical house']",190218,True,4,-4.246,1,0.0426,0.286,0.0,0.151,Happy
5K6Ssv4Z3zRvxt0P6EKUAP,Heartbreak Anthem (with David Guetta & Little Mix),Galantis,0.479,0.784,0.595,124.111,"['dance pop', 'edm', 'pop', 'pop dance']",183726,False,1,-4.878,1,0.102,0.216,0.0,0.0608,Happy
5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),The Kid LAROI,0.478,0.764,0.591,169.928,['australian hip hop'],141806,True,1,-5.484,1,0.0483,0.0383,0.0,0.103,Happy
6bQfNiqyCX7UaQSvVVGo4I,Shivers,Ed Sheeran,0.822,0.859,0.788,141.02,"['pop', 'singer-songwriter pop', 'uk pop']",207853,False,2,-2.724,1,0.0856,0.281,0.0,0.0424,Happy
5RfndPd7aG3Mazneoy9t8q,This Is The Life,Amy Macdonald,0.853,0.882,0.628,95.083,['scottish singer-songwriter'],184413,False,1,-5.024,0,0.0323,0.259,0.0,0.065,Happy
0bI7K9Becu2dtXK1Q3cZNB,Don't Be Shy,Tiësto,0.513,0.787,0.77,119.986,"['big room', 'brostep', 'dutch edm', 'edm', 'house', 'pop dance', 'progressive electro house', 'slap house', 'trance']",140500,True,11,-3.748,0,0.0583,0.198,0.0,0.262,Happy
30cW9fD87IgbYFl8o0lUze,Perfect (feat. Haris),Lucas & Steve,0.532,0.657,0.751,118.029,"['dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house']",176517,False,6,-4.642,1,0.0989,0.0955,0.0,0.0945,Happy
67khZBWjxlHg85xcwdySjS,I Got A Feeling,Felix Jaehn,0.378,0.845,0.6,125.027,"['edm', 'german dance', 'pop dance', 'tropical house', 'uk dance']",144136,False,2,-3.695,0,0.042,0.0238,0.0,0.434,Happy
2M7NfIlPjyGyepWVu3KVnY,Crocodile Tears (feat. Jens Hult),BUNT.,0.766,0.83,0.639,100.019,['stutter house'],218800,False,5,-3.322,1,0.0353,0.118,0.0,0.0996,Happy
4dyrqiXUcK29hzrL2elqO3,Like It Is,Kygo,0.343,0.727,0.789,104.947,"['edm', 'pop', 'pop dance', 'tropical house']",183067,False,1,-6.772,1,0.126,0.123,9.59e-06,0.222,Happy
5qpEtUsEI1VkG63MNlRrAC,Come Back Home,Petey Martin,0.19,0.559,0.598,122.066,[],179853,False,5,-5.835,1,0.0387,0.019,0.0,0.17,Happy
5W05N4aETUauCVzddI8L66,Use Your Love (feat. Goldford),Sam Feldt,0.659,0.776,0.712,124.977,"['edm', 'pop dance', 'tropical house']",174720,False,6,-3.341,1,0.0802,0.401,0.0,0.296,Happy
6Owc2SuzwO3LW1SAODYK3l,Melody,Sigala,0.525,0.91,0.63,123.017,"['dance pop', 'edm', 'pop dance', 'uk dance']",167142,False,10,-2.681,0,0.058,0.0231,1.91e-06,0.125,Happy
4bAmAVdks2Y84VNVVLXFwN,Show Me Love - EDX Remix / Radio Edit,Sam Feldt,0.677,0.665,0.836,120.997,"['edm', 'pop dance', 'tropical house']",180336,False,0,-5.779,1,0.0745,0.308,0.000925,0.0714,Happy
78q4ESvMkPVJzHAV11LAGE,Little Bit of Love,Tom Grennan,0.623,0.706,0.689,106.52,['uk pop'],226268,False,1,-4.48,0,0.0312,0.0833,0.0,0.105,Happy
6y6xhAgZjvxy5kR5rigpY3,Chasing Stars (feat. James Bay),Alesso,0.492,0.64,0.594,92.871,"['dance pop', 'edm', 'pop', 'pop dance', 'progressive electro house']",170457,False,10,-6.865,1,0.033,0.0169,0.0,0.135,Happy
1jgu8MFTEGdL1wjw9gZj5y,Fly Away,Tones And I,0.488,0.515,0.805,124.969,['australian pop'],178157,False,4,-6.201,1,0.0915,0.223,0.0,0.238,Happy
3uUuGVFu1V7jTQL60S1r8z,Where Are You Now,Lost Frequencies,0.262,0.636,0.671,120.966,"['belgian edm', 'edm', 'pop dance', 'tropical house']",148197,False,6,-8.117,0,0.103,0.515,0.000411,0.172,Happy
4VginDwYTP2eaHJzO0QMjG,Circles,Post Malone,0.534,0.758,0.704,120.003,"['dfw rap', 'melodic rap', 'pop', 'rap']",214907,False,0,-3.537,1,0.0402,0.233,0.00144,0.0924,Happy
2TKSH16Qb0zVRcqrHc3D3h,Sunday Morning (feat. Josie Dunne),Matoma,0.411,0.723,0.629,123.997,"['pop dance', 'tropical house']",186774,False,6,-5.688,1,0.0507,0.111,0.0,0.197,Happy
0dXNQ8dckG4eYfEtq9zcva,All Night,The Vamps,0.507,0.804,0.538,144.992,"['boy band', 'pop']",197640,False,8,-5.194,1,0.0358,0.0041,0.0,0.33,Happy
1gihuPhrLraKYrJMAEONyc,Feel So Close - Radio Edit,Calvin Harris,0.919,0.924,0.707,127.937,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'progressive house', 'uk dance']",206413,False,7,-2.842,1,0.031,0.000972,0.00703,0.204,Happy
0cvMWzztDy1wNQkBqae8w4,Ready To Love,KSHMR,0.383,0.815,0.598,121.986,"['big room', 'dutch house', 'edm', 'electro house', 'indian edm', 'pop dance', 'progressive electro house', 'slap house']",188852,False,11,-4.481,1,0.0858,0.0606,0.0,0.176,Happy
3yvHcaY61FpeSiLiHiIST4,Rule The World (feat. ILIRA),GAMPER & DADONI,0.437,0.627,0.717,125.965,"['german dance', 'pop dance', 'tropical house']",170786,False,8,-8.198,1,0.0966,0.00974,0.0,0.222,Happy
14sOS5L36385FJ3OL8hew4,Happy Now,Kygo,0.492,0.575,0.693,117.999,"['edm', 'pop', 'pop dance', 'tropical house']",211362,False,9,-6.998,1,0.0801,0.374,0.0,0.252,Happy
3vkCueOmm7xQDoJ17W1Pm3,My Love Mine All Mine,Mitski,0.121,0.308,0.504,113.95,"['brooklyn indie', 'pov: indie']",137773,False,9,-14.958,1,0.0321,0.868,0.135,0.158,Calm
6koKhrBBcExADvWuOgceNZ,Open Arms (feat. Travis Scott),SZA,0.239,0.586,0.434,78.259,"['pop', 'r&b', 'rap']",239613,False,9,-7.612,1,0.138,0.753,0.0144,0.146,Calm
5XsAal7ZcWg1I5T4NcRjkv,Halley's Comet,Billie Eilish,0.0381,0.159,0.403,72.38,"['art pop', 'pop']",234761,False,1,-16.728,0,0.104,0.961,0.0121,0.34,Calm
46kspZSY3aKmwQe7O77fCC,we can't be friends (wait for your love),Ariana Grande,0.295,0.646,0.645,115.842,['pop'],228639,False,5,-8.334,1,0.0427,0.0615,3.04e-05,0.074,Calm
0AAMnNeIc6CdnfNU85GwCH,Self Love (Spider-Man: Across the Spider-Verse) (Metro Boomin & Coi Leray),Metro Boomin,0.0551,0.3,0.751,120.097,['rap'],189467,False,4,-9.404,0,0.0584,0.199,0.000341,0.127,Calm
3xKsf9qdS1CyvXSMEid6g8,Pink + White,Frank Ocean,0.549,0.545,0.545,159.94,"['lgbtq+ hip hop', 'neo soul']",184516,False,9,-7.362,1,0.107,0.667,5.48e-05,0.417,Calm
5Y35SjAfXjjG0sFQ3KOxmm,Nobody Gets Me,SZA,0.276,0.284,0.358,99.796,"['pop', 'r&b', 'rap']",180853,True,7,-8.285,1,0.0285,0.805,0.0,0.183,Calm
1i9lZvlaDdWDPyXEE95aiq,TELEKINESIS (feat. SZA & Future),Travis Scott,0.216,0.535,0.458,82.826,"['rap', 'slap house']",353755,True,5,-4.854,0,0.0281,0.575,0.0,0.168,Calm
0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),Rema,0.802,0.806,0.801,106.999,"['afrobeats', 'nigerian pop']",239318,False,11,-5.206,1,0.0381,0.382,0.000669,0.114,Calm
3rWBerJZHd5IvS6o3dQEk7,Dream Girl,Kolohe Kai,0.707,0.507,0.595,134.189,['jawaiian'],229587,False,0,-7.152,1,0.0363,0.27,0.0,0.0376,Calm
3zksbXteOCeSusJ5Xltr3t,Bubble Gum,Clairo,0.229,0.0167,0.509,207.97,"['bedroom pop', 'indie pop', 'pov: indie']",175961,False,9,-24.639,1,0.115,0.979,2.72e-05,0.387,Calm
6IPwKM3fUUzlElbvKw2sKl,we fell in love in october,girl in red,0.237,0.366,0.566,129.96,"['bedroom pop', 'indie pop', 'norwegian indie', 'pov: indie']",184154,False,7,-12.808,1,0.028,0.113,0.181,0.155,Calm
0WFryfbNKPXVtVQlz5dZ8H,hotline (edit),Billie Eilish,0.304,0.254,0.516,56.829,"['art pop', 'pop']",60720,False,9,-16.027,0,0.0589,0.816,0.855,0.189,Calm
7eJMfftS33KTjuF7lTsMCx,death bed (coffee for your head),Powfu,0.348,0.431,0.726,144.026,"['sad lo-fi', 'sad rap']",173333,False,8,-8.765,0,0.135,0.731,0.0,0.696,Calm
2JN3ugW1cEahbYw0I5mw5U,Astronomy,Conan Gray,0.152,0.343,0.474,145.115,"['bedroom pop', 'pop', 'pov: indie']",243907,False,4,-8.571,0,0.027,0.578,2.65e-05,0.305,Calm
69UqtTHfUKAJweQwEStRzC,Sunsetz,Cigarettes After Sex,0.141,0.477,0.412,75.302,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']",214680,False,9,-9.381,0,0.029,0.0542,0.798,0.0975,Calm
6VzcQuzTNTMFnJ6rBSaLH9,Fine Line,Harry Styles,0.0511,0.347,0.306,120.996,['pop'],377960,False,2,-8.5,1,0.0334,0.172,0.00013,0.0485,Calm
5v6qYImm5k36GHlFxdEZyv,Moral of the Story (feat. Niall Horan) - Bonus Track,Ashe,0.216,0.37,0.579,119.799,['alt z'],198515,True,10,-8.9,1,0.0383,0.496,0.0,0.221,Calm
5Qnrgqy1pAm9GyNQOgyVFz,Fourth of July,Sufjan Stevens,0.162,0.104,0.435,120.484,"['art pop', 'baroque pop', 'chamber pop', 'indie pop', 'indie rock', 'singer-songwriter']",279316,False,6,-22.39,0,0.0445,0.973,0.33,0.119,Calm
4RVwu0g32PAqgUiJoXsdF8,Happier Than Ever,Billie Eilish,0.297,0.225,0.332,81.055,"['art pop', 'pop']",298899,True,0,-8.697,1,0.0348,0.767,0.00349,0.128,Calm
5enxwA8aAbwZbf5qCHORXi,All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,0.205,0.518,0.631,93.023,['pop'],613027,True,0,-8.771,1,0.0303,0.274,0.0,0.088,Calm
6uvh0In7u1Xn4HgxOfAn8O,Matilda,Harry Styles,0.386,0.294,0.507,114.199,['pop'],245964,False,2,-10.0,1,0.04,0.896,1.97e-05,0.0966,Calm
4xqrdfXkTW4T0RauPLv3WA,Heather,Conan Gray,0.27,0.425,0.357,102.078,"['bedroom pop', 'pop', 'pov: indie']",198040,False,5,-7.301,1,0.0333,0.584,0.0,0.322,Calm
3AVrVz5rK8Hrqo9YGiVGN5,Apocalypse,Cigarettes After Sex,0.174,0.467,0.369,94.473,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']",290147,False,5,-9.018,1,0.0274,0.0194,0.46,0.109,Calm
32XaqPVTVkkuOiOPQZ3SpA,midnight love,girl in red,0.259,0.538,0.284,179.708,"['bedroom pop', 'indie pop', 'norwegian indie', 'pov: indie']",193929,False,2,-9.894,0,0.0886,0.717,0.105,0.111,Calm
3hUxzQpSfdDqwM3ZTFQY0K,august,Taylor Swift,0.403,0.623,0.532,89.937,['pop'],261923,False,5,-9.208,1,0.0331,0.538,7.28e-05,0.0925,Calm
4R2kfaDFhslZEMJqAFNpdd,cardigan,Taylor Swift,0.551,0.581,0.613,130.033,['pop'],239560,False,0,-8.588,0,0.0424,0.537,0.000345,0.25,Calm
7kt9e9LFSpN1zQtYEl19o1,this is me trying,Taylor Swift,0.412,0.476,0.515,135.886,['pop'],195097,False,9,-9.843,1,0.0328,0.314,4.74e-05,0.171,Calm
0Qr61NXlyAeQaADO5xn3rI,Cry,Cigarettes After Sex,0.161,0.399,0.409,142.823,"['ambient pop', 'dream pop', 'el paso indie', 'shoegaze']",256800,False,7,-10.456,1,0.0275,0.763,0.654,0.112,Calm
78Sw5GDo6AlGwTwanjXbGh,Here With Me,d4vd,0.288,0.469,0.574,132.023,['bedroom pop'],242485,False,4,-8.209,1,0.0254,0.534,9.21e-05,0.128,Calm
2qLyo5FeWquE7HBUbcVnEy,emails i can’t send,Sabrina Carpenter,0.408,0.387,0.515,86.313,['pop'],104408,True,7,-10.614,1,0.192,0.757,0.0,0.622,Calm
5CZ40GBx1sQ9agT82CLQCT,traitor,Olivia Rodrigo,0.0849,0.339,0.38,100.607,['pop'],229227,False,3,-7.885,1,0.0338,0.691,0.0,0.12,Calm
2kSb3wYSOV996xA2NSmpck,Melting,Kali Uchis,0.303,0.479,0.574,115.263,['colombian pop'],208854,False,8,-7.776,1,0.0355,0.179,0.0803,0.106,Calm
2tGvwE8GcFKwNdAXMnlbfl,happier,Olivia Rodrigo,0.338,0.443,0.395,168.924,['pop'],175933,True,6,-9.72,1,0.133,0.765,9.67e-06,0.0839,Calm
1Ov37jtRQ2YNAe8HzfczkL,Wildest Dreams (Taylor's Version),Taylor Swift,0.498,0.67,0.583,140.061,['pop'],220433,False,8,-7.289,1,0.0646,0.0374,0.0001,0.126,Calm
1Qrg8KqiBpW07V7PNxwwwL,Kill Bill,SZA,0.418,0.735,0.644,88.98,"['pop', 'r&b', 'rap']",153947,False,8,-5.747,1,0.0391,0.0521,0.144,0.161,Calm
